# One line per commit, oldest first, tab separated:
#   unix time, commit, compile peak footprint, compile instructions,
#   run peak footprint, run instructions
#
# Compile is this commit's compiler checking this commit's json library.
# Run is the seven example programs, the only kanso spanning the whole
# history. Instructions retired and peak footprint come from the kernel,
# so a busy machine changes neither.
#
# Measured by scripts/backfill_history.kso, one build per commit. Checked
# in because recovering it costs an hour of builds.
1783881863	3e171a7ec9964a8ee07ccfa03acccaa860af596b	2048312	27409327	1229112	124040645
1783882164	b72145c46f359605cddf014d77af84812ce73714	1999160	27401258	1245496	124132717
1783883150	02e680ffe5460dae2819c34f5118b5c299ea140a	2031928	27388708	1229112	124039452
1783883270	d9e6f194f0614fbec345ea1ecddca55bd81e904b	2031928	27384586	1229112	124033025
1783883386	6a80fd1f25bc0dfa2f8292a7730a1f091c996996	2031928	27444316	1278264	124096365
1783884153	6bb1c78de00fb129a73829eb3dec9377e25bde67	2031928	27458145	1245496	124088061
1783884463	2099c139b17f45c4d1d3c3ed46331ddfe732624f	2064696	28602768	1245496	125184707
1783884849	da4e79305264440657a8a4b9ceae3d70fba707e9	2048312	28630679	1212728	125088645
1783885170	695f70e991d289d924a9159b587d24e434c525b5	2081080	27594755	1196344	124095821
1783887702	3f2706fe2503b890b5c1baf80c34d252847e3a1e	2097464	28590755	1261880	156374960
1783887713	c6698412f5fff2cc83237c60968fb893b16aa9d8	2064696	27658209	1261880	124660548
1783889617	495b9f8cbe9b80c8a9428eb5f8ba00e9cfe201cb	2113848	27648387	1245496	124510296
1783890026	2fa94c70d7b52d09a112a80e7a143ef2637ebdce	2097464	27615375	1229112	124616229
1783911984	ff6187038a79d33980faa57e31be295486e83f8c	2097464	27649075	1229112	124670844
1783912894	ab5656a5c86bd1cae92354ccfbd3be266ae09620	2064696	27710625	1245496	124668894
1783913209	9e830929a2c9a87bd9cae04150c1f0eca5184814	2031928	28688868	1229112	129348628
1783913542	d8809b68938cb2951418bf58cfeb3f7f0fd7f817	1999160	27574553	1245496	124660888
1783914259	3327c6d7ffe59fd62f612d0058087f39cf6c9773	2064696	27641604	1245496	124596852
1783914954	6682f9acde872ef1c246af361a65850dce679862	2031928	27605024	1245496	124556173
1783916174	75a6b50898f426eaebf75e121b17ccba088e2564	2015544	27601048	1261880	124684954
1783916346	05bd63158a7764becdfe5fe81a15404accdd48ce	2031928	27615435	1261880	124677135
1783918727	d6a5205e160a727053f60667b27534632c5b899e	2031928	28670625	1278264	156516596
1783919976	13e4bb20d9f589d4da68a5e31ca3e6595fcc306a	2130232	28702661	1261880	156595052
1783921820	b359d78d4b6ed5656660747fd54a225e53e1fb97	2097464	27629872	1245496	124725531
1783923587	21fe322f1942082c55292db37d81bc55853f2489	1966392	28511762	1261880	156367281
1783924814	72f65512a002d87b60587c803021ae81c8ac3970	2130232	28795611	1278264	125803221
1783925367	fe871af8b443045734da9278397793e02f069459	2113848	27695669	1229112	124764138
1783928154	49460ab0797494a61841bde40030f1d4eaad0dd9	2097464	28745783	1229112	125974186
1783928634	aca9631d46057274b1d316f61a3704049301aca2	2097464	27720598	1229112	124870138
1783929048	ead7a04be77bf414ccfdcfddb75d702578cdc4b0	2113848	27767066	1212728	124995550
1783962128	f89463bec8e8aeefa953d7da8f7c5c98813fe39f	1999160	28678175	1278264	133473627
1783962576	f8bc30723cad0057dc6db435eba3512aef74d588	2113848	27700843	1294648	124876366
1783964929	c795f58d40d2f7b50d62a5b255d6248deaaddd1a	2048312	28786703	1261880	156550536
1783969858	ab0329e283b0585a3c49287b801f4149564ff054	2097464	28793118	1294648	153896566
1783970475	96533ec99518eafd76c6fde81bea97fde9f6ca48	1966392	28637655	1294648	156744005
1783973066	37472a0b1e97f591fec3cfe97bec242facd869d1	1917240	28545978	1261880	126136933
1783973205	42e1a075f47be41b25aa0b62d6f702e87386e46e	1950008	28554684	1261880	126093145
1783998975	7bf01476545bfa0f533082c0f822585f6afec89d	2097464	28932417	1278264	157273780
1784006513	aade6eb052d82f66fceb5b90dd571a3432692202	2130232	28856392	1278264	157208370
1784011564	a9be285a6f5c9c38e65338b3107cbb5e0b95efd8	2097464	27790670	1261880	125460550
1784012107	b71d6c5db7a9c9b8532c10b09480ff4d99383be2	2097464	27790750	1278264	125500684
1784049347	51bdf6b412bf00db3013da4f8c05c43deb63bd40	2097464	27754511	1278264	125514332
